time_s,z_m,variable,value,location
32400.0,3.125,buoyancy_mean,-0.009512030519545078,Center
32400.0,9.375,buoyancy_mean,-0.0030453618383035064,Center
32400.0,15.625,buoyancy_mean,-0.0021453021217894275,Center
32400.0,21.875,buoyancy_mean,-0.0008415479678660631,Center
32400.0,28.125,buoyancy_mean,0.0003609656705521047,Center
32400.0,34.375,buoyancy_mean,0.0015189918340183794,Center
32400.0,40.625,buoyancy_mean,0.0026286916836397722,Center
32400.0,46.875,buoyancy_mean,0.0037171641015447676,Center
32400.0,53.125,buoyancy_mean,0.0047727893106639385,Center
32400.0,59.375,buoyancy_mean,0.005813400377519429,Center
32400.0,65.625,buoyancy_mean,0.00681038573384285,Center
32400.0,71.875,buoyancy_mean,0.007807965623214841,Center
32400.0,78.125,buoyancy_mean,0.00885161361657083,Center
32400.0,84.375,buoyancy_mean,0.009954230859875679,Center
32400.0,90.625,buoyancy_mean,0.011062979698181152,Center
32400.0,96.875,buoyancy_mean,0.012177587021142244,Center
32400.0,103.125,buoyancy_mean,0.013353909365832806,Center
32400.0,109.375,buoyancy_mean,0.014569882769137621,Center
32400.0,115.625,buoyancy_mean,0.015881940256804228,Center
32400.0,121.875,buoyancy_mean,0.017287580762058496,Center
32400.0,128.125,buoyancy_mean,0.01880031544715166,Center
32400.0,134.375,buoyancy_mean,0.02041418571025133,Center
32400.0,140.625,buoyancy_mean,0.022167450748384,Center
32400.0,146.875,buoyancy_mean,0.024069488048553467,Center
32400.0,153.125,buoyancy_mean,0.026113061234354973,Center
32400.0,159.375,buoyancy_mean,0.028262021020054817,Center
32400.0,165.625,buoyancy_mean,0.030572433955967426,Center
32400.0,171.875,buoyancy_mean,0.03303759451955557,Center
32400.0,178.125,buoyancy_mean,0.035740774124860764,Center
32400.0,184.375,buoyancy_mean,0.03881171904504299,Center
32400.0,190.625,buoyancy_mean,0.04228669963777065,Center
32400.0,196.875,buoyancy_mean,0.04624101333320141,Center
32400.0,203.125,buoyancy_mean,0.05099828355014324,Center
32400.0,209.375,buoyancy_mean,0.05681942589581013,Center
32400.0,215.625,buoyancy_mean,0.06415144726634026,Center
32400.0,221.875,buoyancy_mean,0.07309434190392494,Center
32400.0,228.125,buoyancy_mean,0.08255847543478012,Center
32400.0,234.375,buoyancy_mean,0.0911697968840599,Center
32400.0,240.625,buoyancy_mean,0.09780384600162506,Center
32400.0,246.875,buoyancy_mean,0.10217337682843208,Center
32400.0,253.125,buoyancy_mean,0.10482238978147507,Center
32400.0,259.375,buoyancy_mean,0.10675987228751183,Center
32400.0,265.625,buoyancy_mean,0.10888706892728806,Center
32400.0,271.875,buoyancy_mean,0.11148560792207718,Center
32400.0,278.125,buoyancy_mean,0.11424693092703819,Center
32400.0,284.375,buoyancy_mean,0.11673697084188461,Center
32400.0,290.625,buoyancy_mean,0.11869994923472404,Center
32400.0,296.875,buoyancy_mean,0.1204332485795021,Center
32400.0,303.125,buoyancy_mean,0.12219571322202682,Center
32400.0,309.375,buoyancy_mean,0.12408867105841637,Center
32400.0,315.625,buoyancy_mean,0.12619278579950333,Center
32400.0,321.875,buoyancy_mean,0.1287742555141449,Center
32400.0,328.125,buoyancy_mean,0.13166524469852448,Center
32400.0,334.375,buoyancy_mean,0.1345072016119957,Center
32400.0,340.625,buoyancy_mean,0.1369776576757431,Center
32400.0,346.875,buoyancy_mean,0.13893533498048782,Center
32400.0,353.125,buoyancy_mean,0.14073144644498825,Center
32400.0,359.375,buoyancy_mean,0.14275012910366058,Center
32400.0,365.625,buoyancy_mean,0.1453147605061531,Center
32400.0,371.875,buoyancy_mean,0.14828579872846603,Center
