time_s,z_m,variable,value,location,units,window_start_s,window_end_s,source_times_s
32400.0,1,buoyancy_mean,-0.0161091303,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,3,buoyancy_mean,-0.0104003698,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,5,buoyancy_mean,-0.00881801452,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,7,buoyancy_mean,-0.00734252925,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,9,buoyancy_mean,-0.00620692386,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,11,buoyancy_mean,-0.00531221007,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,13,buoyancy_mean,-0.00459007022,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,15,buoyancy_mean,-0.00397339877,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,17,buoyancy_mean,-0.00341840542,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,19,buoyancy_mean,-0.0029153706,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,21,buoyancy_mean,-0.00244297556,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,23,buoyancy_mean,-0.00199886525,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,25,buoyancy_mean,-0.00158004451,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,27,buoyancy_mean,-0.00117339278,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,29,buoyancy_mean,-0.000780202216,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,31,buoyancy_mean,-0.00039937871,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,33,buoyancy_mean,-1.94779132e-05,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,35,buoyancy_mean,0.000346201297,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,37,buoyancy_mean,0.000706962543,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,39,buoyancy_mean,0.00105853286,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,41,buoyancy_mean,0.00141516412,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,43,buoyancy_mean,0.00176494154,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,45,buoyancy_mean,0.00211109854,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,47,buoyancy_mean,0.0024524195,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,49,buoyancy_mean,0.0027903319,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,51,buoyancy_mean,0.00312811881,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,53,buoyancy_mean,0.00346156955,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,55,buoyancy_mean,0.00379065162,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,57,buoyancy_mean,0.00411516405,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,59,buoyancy_mean,0.00443356403,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,61,buoyancy_mean,0.00475032092,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,63,buoyancy_mean,0.00506931019,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,65,buoyancy_mean,0.00539031764,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,67,buoyancy_mean,0.00571970374,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,69,buoyancy_mean,0.00604964537,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,71,buoyancy_mean,0.00637839059,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,73,buoyancy_mean,0.00670354534,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,75,buoyancy_mean,0.00702660833,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,77,buoyancy_mean,0.0073585764,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,79,buoyancy_mean,0.00769253913,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,81,buoyancy_mean,0.00803752174,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,83,buoyancy_mean,0.008378322,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,85,buoyancy_mean,0.00873121247,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,87,buoyancy_mean,0.00908367313,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,89,buoyancy_mean,0.00944037642,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,91,buoyancy_mean,0.00980295893,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,93,buoyancy_mean,0.0101767676,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,95,buoyancy_mean,0.0105502433,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,97,buoyancy_mean,0.0109314774,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,99,buoyancy_mean,0.0113116931,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,101,buoyancy_mean,0.0117021222,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,103,buoyancy_mean,0.0120946318,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,105,buoyancy_mean,0.0124984742,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,107,buoyancy_mean,0.0129009299,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,109,buoyancy_mean,0.0133142974,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,111,buoyancy_mean,0.0137223671,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,113,buoyancy_mean,0.0141503233,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,115,buoyancy_mean,0.0145789343,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,117,buoyancy_mean,0.0150150685,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,119,buoyancy_mean,0.0154586886,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,121,buoyancy_mean,0.0158997285,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,123,buoyancy_mean,0.0163540551,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,125,buoyancy_mean,0.0168193658,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,127,buoyancy_mean,0.017287774,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,129,buoyancy_mean,0.0177659299,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,131,buoyancy_mean,0.0182561669,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,133,buoyancy_mean,0.0187554965,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,135,buoyancy_mean,0.0192747712,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,137,buoyancy_mean,0.019798887,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,139,buoyancy_mean,0.0203408953,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,141,buoyancy_mean,0.0208977703,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,143,buoyancy_mean,0.0214722827,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,145,buoyancy_mean,0.0220626835,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,147,buoyancy_mean,0.0226709107,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,149,buoyancy_mean,0.0232986193,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,151,buoyancy_mean,0.0239579594,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,153,buoyancy_mean,0.0246485267,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,155,buoyancy_mean,0.0253715497,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,157,buoyancy_mean,0.0261260569,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,159,buoyancy_mean,0.0269174501,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,161,buoyancy_mean,0.027752243,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,163,buoyancy_mean,0.0286260163,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,165,buoyancy_mean,0.029560362,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,167,buoyancy_mean,0.0305345431,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,169,buoyancy_mean,0.0315802284,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,171,buoyancy_mean,0.0326701291,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,173,buoyancy_mean,0.0338270478,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,175,buoyancy_mean,0.0350378118,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,177,buoyancy_mean,0.0362969469,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
