time_s,z_m,variable,value,location,units,window_start_s,window_end_s,source_times_s
28800.0,0.5,buoyancy_mean,-0.0102959941,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,1.5,buoyancy_mean,-0.00583564746,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,2.5,buoyancy_mean,-0.00470463873,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,3.5,buoyancy_mean,-0.0036912763,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,4.5,buoyancy_mean,-0.00294052387,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,5.5,buoyancy_mean,-0.00237150015,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,6.5,buoyancy_mean,-0.00193021972,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,7.5,buoyancy_mean,-0.00155673784,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,8.5,buoyancy_mean,-0.00123800815,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,9.5,buoyancy_mean,-0.00094445952,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,10.5,buoyancy_mean,-0.000681004429,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,11.5,buoyancy_mean,-0.000433019188,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,12.5,buoyancy_mean,-0.000200457522,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,13.5,buoyancy_mean,2.0763604e-05,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,14.5,buoyancy_mean,0.000230185455,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,15.5,buoyancy_mean,0.000433282519,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,16.5,buoyancy_mean,0.0006286875,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,17.5,buoyancy_mean,0.000816753716,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,18.5,buoyancy_mean,0.00100159977,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,19.5,buoyancy_mean,0.00118304853,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,20.5,buoyancy_mean,0.00135981909,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,21.5,buoyancy_mean,0.00153279229,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,22.5,buoyancy_mean,0.00170277752,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,23.5,buoyancy_mean,0.00187092887,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,24.5,buoyancy_mean,0.00203401785,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,25.5,buoyancy_mean,0.00219870576,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,26.5,buoyancy_mean,0.00235310528,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,27.5,buoyancy_mean,0.00251384829,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,28.5,buoyancy_mean,0.00266803712,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,29.5,buoyancy_mean,0.00282338297,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,30.5,buoyancy_mean,0.00297147647,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,31.5,buoyancy_mean,0.0031211563,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,32.5,buoyancy_mean,0.00326862931,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,33.5,buoyancy_mean,0.00341750967,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,34.5,buoyancy_mean,0.00356427871,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,35.5,buoyancy_mean,0.00371092098,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,36.5,buoyancy_mean,0.00385425717,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,37.5,buoyancy_mean,0.00399856578,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,38.5,buoyancy_mean,0.00413959101,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,39.5,buoyancy_mean,0.00428299047,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
