time_s,z_m,variable,value,location
32400.0,1.5625,buoyancy_mean,-0.013623197097331285,Center
32400.0,4.6875,buoyancy_mean,-0.009290910325944424,Center
32400.0,7.8125,buoyancy_mean,-0.007427156437188387,Center
32400.0,10.9375,buoyancy_mean,-0.005927331745624542,Center
32400.0,14.0625,buoyancy_mean,-0.0047955268528312445,Center
32400.0,17.1875,buoyancy_mean,-0.003873061970807612,Center
32400.0,20.3125,buoyancy_mean,-0.0031065402436070144,Center
32400.0,23.4375,buoyancy_mean,-0.0024256926990346983,Center
32400.0,26.5625,buoyancy_mean,-0.0017969691107282415,Center
32400.0,29.6875,buoyancy_mean,-0.001202745217597112,Center
32400.0,32.8125,buoyancy_mean,-0.0006409813649952412,Center
32400.0,35.9375,buoyancy_mean,-0.00010449439287185669,Center
32400.0,39.0625,buoyancy_mean,0.00041285762563347816,Center
32400.0,42.1875,buoyancy_mean,0.0009097160655073822,Center
32400.0,45.3125,buoyancy_mean,0.0013992573658470064,Center
32400.0,48.4375,buoyancy_mean,0.001888641796540469,Center
32400.0,51.5625,buoyancy_mean,0.002373971714405343,Center
32400.0,54.6875,buoyancy_mean,0.0028591220325324684,Center
32400.0,57.8125,buoyancy_mean,0.0033426647423766553,Center
32400.0,60.9375,buoyancy_mean,0.003827117441687733,Center
32400.0,64.0625,buoyancy_mean,0.004310401389375329,Center
32400.0,67.1875,buoyancy_mean,0.004791073966771364,Center
32400.0,70.3125,buoyancy_mean,0.00527217669878155,Center
32400.0,73.4375,buoyancy_mean,0.005751473014242947,Center
32400.0,76.5625,buoyancy_mean,0.006226154277101159,Center
32400.0,79.6875,buoyancy_mean,0.006700969533994794,Center
32400.0,82.8125,buoyancy_mean,0.007180086569860578,Center
32400.0,85.9375,buoyancy_mean,0.007662725634872913,Center
32400.0,89.0625,buoyancy_mean,0.008153778268024325,Center
32400.0,92.1875,buoyancy_mean,0.008643614361062646,Center
32400.0,95.3125,buoyancy_mean,0.009145754156634212,Center
32400.0,98.4375,buoyancy_mean,0.009642344433814287,Center
32400.0,101.5625,buoyancy_mean,0.010147726628929377,Center
32400.0,104.6875,buoyancy_mean,0.01066884072497487,Center
32400.0,107.8125,buoyancy_mean,0.01120542548596859,Center
32400.0,110.9375,buoyancy_mean,0.011751668527722359,Center
32400.0,114.0625,buoyancy_mean,0.012294978369027376,Center
32400.0,117.1875,buoyancy_mean,0.012842599768191576,Center
32400.0,120.3125,buoyancy_mean,0.01340524386614561,Center
32400.0,123.4375,buoyancy_mean,0.013983678072690964,Center
32400.0,126.5625,buoyancy_mean,0.014582396019250154,Center
32400.0,129.6875,buoyancy_mean,0.015191716141998768,Center
32400.0,132.8125,buoyancy_mean,0.015816968400031328,Center
32400.0,135.9375,buoyancy_mean,0.016461153980344534,Center
32400.0,139.0625,buoyancy_mean,0.0171302636153996,Center
32400.0,142.1875,buoyancy_mean,0.01782895438373089,Center
32400.0,145.3125,buoyancy_mean,0.018552441149950027,Center
32400.0,148.4375,buoyancy_mean,0.01930061634629965,Center
32400.0,151.5625,buoyancy_mean,0.020084461197257042,Center
32400.0,154.6875,buoyancy_mean,0.020903569646179676,Center
32400.0,157.8125,buoyancy_mean,0.02174828015267849,Center
32400.0,160.9375,buoyancy_mean,0.022620322182774544,Center
32400.0,164.0625,buoyancy_mean,0.023542456328868866,Center
32400.0,167.1875,buoyancy_mean,0.0245135435834527,Center
32400.0,170.3125,buoyancy_mean,0.025537843815982342,Center
32400.0,173.4375,buoyancy_mean,0.026637758128345013,Center
32400.0,176.5625,buoyancy_mean,0.027788552455604076,Center
32400.0,179.6875,buoyancy_mean,0.029021544381976128,Center
32400.0,182.8125,buoyancy_mean,0.030375300906598568,Center
32400.0,185.9375,buoyancy_mean,0.031823618337512016,Center
32400.0,189.0625,buoyancy_mean,0.03337166644632816,Center
32400.0,192.1875,buoyancy_mean,0.035041481256484985,Center
32400.0,195.3125,buoyancy_mean,0.03680948540568352,Center
32400.0,198.4375,buoyancy_mean,0.038730671629309654,Center
32400.0,201.5625,buoyancy_mean,0.04078573361039162,Center
32400.0,204.6875,buoyancy_mean,0.04295533709228039,Center
32400.0,207.8125,buoyancy_mean,0.045262955129146576,Center
32400.0,210.9375,buoyancy_mean,0.047774335369467735,Center
32400.0,214.0625,buoyancy_mean,0.0505363866686821,Center
32400.0,217.1875,buoyancy_mean,0.05363607779145241,Center
32400.0,220.3125,buoyancy_mean,0.05700449272990227,Center
32400.0,223.4375,buoyancy_mean,0.060784487053751945,Center
32400.0,226.5625,buoyancy_mean,0.06503217667341232,Center
32400.0,229.6875,buoyancy_mean,0.0698600597679615,Center
32400.0,232.8125,buoyancy_mean,0.07554973289370537,Center
32400.0,235.9375,buoyancy_mean,0.08190137147903442,Center
32400.0,239.0625,buoyancy_mean,0.08775612339377403,Center
32400.0,242.1875,buoyancy_mean,0.09199461340904236,Center
32400.0,245.3125,buoyancy_mean,0.09440793469548225,Center
32400.0,248.4375,buoyancy_mean,0.09544733166694641,Center
32400.0,251.5625,buoyancy_mean,0.09606129303574562,Center
32400.0,254.6875,buoyancy_mean,0.0967671275138855,Center
32400.0,257.8125,buoyancy_mean,0.09811093658208847,Center
32400.0,260.9375,buoyancy_mean,0.10007425025105476,Center
32400.0,264.0625,buoyancy_mean,0.10217060521245003,Center
32400.0,267.1875,buoyancy_mean,0.10374749079346657,Center
32400.0,270.3125,buoyancy_mean,0.10458168387413025,Center
32400.0,273.4375,buoyancy_mean,0.10514210164546967,Center
32400.0,276.5625,buoyancy_mean,0.1058807373046875,Center
32400.0,279.6875,buoyancy_mean,0.1068587452173233,Center
32400.0,282.8125,buoyancy_mean,0.10782384127378464,Center
32400.0,285.9375,buoyancy_mean,0.10864993929862976,Center
32400.0,289.0625,buoyancy_mean,0.1095280610024929,Center
32400.0,292.1875,buoyancy_mean,0.1107572689652443,Center
32400.0,295.3125,buoyancy_mean,0.1122925691306591,Center
32400.0,298.4375,buoyancy_mean,0.11368248239159584,Center
32400.0,301.5625,buoyancy_mean,0.11481929570436478,Center
32400.0,304.6875,buoyancy_mean,0.11588632315397263,Center
32400.0,307.8125,buoyancy_mean,0.11702163144946098,Center
32400.0,310.9375,buoyancy_mean,0.11804843321442604,Center
32400.0,314.0625,buoyancy_mean,0.11873934417963028,Center
32400.0,317.1875,buoyancy_mean,0.11919930949807167,Center
32400.0,320.3125,buoyancy_mean,0.11984387040138245,Center
32400.0,323.4375,buoyancy_mean,0.12112611532211304,Center
32400.0,326.5625,buoyancy_mean,0.1231524758040905,Center
32400.0,329.6875,buoyancy_mean,0.12510092556476593,Center
32400.0,332.8125,buoyancy_mean,0.12630659341812134,Center
32400.0,335.9375,buoyancy_mean,0.1271076425909996,Center
32400.0,339.0625,buoyancy_mean,0.1279664933681488,Center
32400.0,342.1875,buoyancy_mean,0.12894390523433685,Center
32400.0,345.3125,buoyancy_mean,0.12992044538259506,Center
32400.0,348.4375,buoyancy_mean,0.1309506595134735,Center
32400.0,351.5625,buoyancy_mean,0.13198420405387878,Center
32400.0,354.6875,buoyancy_mean,0.1328817829489708,Center
32400.0,357.8125,buoyancy_mean,0.13368181139230728,Center
32400.0,360.9375,buoyancy_mean,0.13469752669334412,Center
32400.0,364.0625,buoyancy_mean,0.13619021326303482,Center
32400.0,367.1875,buoyancy_mean,0.1377715915441513,Center
32400.0,370.3125,buoyancy_mean,0.13910595327615738,Center
32400.0,373.4375,buoyancy_mean,0.14017585664987564,Center
32400.0,376.5625,buoyancy_mean,0.14115776866674423,Center
32400.0,379.6875,buoyancy_mean,0.14220360666513443,Center
32400.0,382.8125,buoyancy_mean,0.14342514425516129,Center
32400.0,385.9375,buoyancy_mean,0.14450814574956894,Center
32400.0,389.0625,buoyancy_mean,0.14513849467039108,Center
32400.0,392.1875,buoyancy_mean,0.145333930850029,Center
32400.0,395.3125,buoyancy_mean,0.14549151808023453,Center
32400.0,398.4375,buoyancy_mean,0.14523889124393463,Center
32400.0,0.0,density_at_w_faces,1.322311282157898,Face
32400.0,3.125,density_at_w_faces,1.3219283819198608,Face
32400.0,6.25,density_at_w_faces,1.3215456008911133,Face
32400.0,9.375,density_at_w_faces,1.3211628198623657,Face
32400.0,12.5,density_at_w_faces,1.320779800415039,Face
32400.0,15.625,density_at_w_faces,1.3203973770141602,Face
32400.0,18.75,density_at_w_faces,1.3200148344039917,Face
32400.0,21.875,density_at_w_faces,1.3196325302124023,Face
32400.0,25.0,density_at_w_faces,1.3192497491836548,Face
32400.0,28.125,density_at_w_faces,1.3188672065734863,Face
32400.0,31.25,density_at_w_faces,1.318485140800476,Face
32400.0,34.375,density_at_w_faces,1.3181028366088867,Face
32400.0,37.5,density_at_w_faces,1.3177205324172974,Face
32400.0,40.625,density_at_w_faces,1.317338466644287,Face
32400.0,43.75,density_at_w_faces,1.3169564008712769,Face
32400.0,46.875,density_at_w_faces,1.3165743350982666,Face
32400.0,50.0,density_at_w_faces,1.316192626953125,Face
32400.0,53.125,density_at_w_faces,1.3158109188079834,Face
32400.0,56.25,density_at_w_faces,1.3154288530349731,Face
32400.0,59.375,density_at_w_faces,1.315047264099121,Face
32400.0,62.5,density_at_w_faces,1.314665675163269,Face
32400.0,65.625,density_at_w_faces,1.314284324645996,Face
32400.0,68.75,density_at_w_faces,1.313902735710144,Face
32400.0,71.875,density_at_w_faces,1.3135210275650024,Face
32400.0,75.0,density_at_w_faces,1.3131396770477295,Face
32400.0,78.125,density_at_w_faces,1.312758445739746,Face
32400.0,81.25,density_at_w_faces,1.3123770952224731,Face
32400.0,84.375,density_at_w_faces,1.3119961023330688,Face
32400.0,87.5,density_at_w_faces,1.3116148710250854,Face
32400.0,90.625,density_at_w_faces,1.311233639717102,Face
32400.0,93.75,density_at_w_faces,1.3108528852462769,Face
32400.0,96.875,density_at_w_faces,1.310471534729004,Face
32400.0,100.0,density_at_w_faces,1.3100910186767578,Face
32400.0,103.125,density_at_w_faces,1.3097103834152222,Face
32400.0,106.25,density_at_w_faces,1.3093295097351074,Face
32400.0,109.375,density_at_w_faces,1.3089486360549927,Face
32400.0,112.5,density_at_w_faces,1.3085681200027466,Face
32400.0,115.625,density_at_w_faces,1.3081876039505005,Face
32400.0,118.75,density_at_w_faces,1.3078070878982544,Face
32400.0,121.875,density_at_w_faces,1.3074265718460083,Face
32400.0,125.0,density_at_w_faces,1.3070465326309204,Face
32400.0,128.125,density_at_w_faces,1.3066662549972534,Face
32400.0,131.25,density_at_w_faces,1.3062859773635864,Face
32400.0,134.375,density_at_w_faces,1.3059059381484985,Face
32400.0,137.5,density_at_w_faces,1.305525779724121,Face
32400.0,140.625,density_at_w_faces,1.3051456212997437,Face
32400.0,143.75,density_at_w_faces,1.3047658205032349,Face
