time_s,z_m,variable,value,location,units,window_start_s,window_end_s,source_times_s
32400.0,0.5,buoyancy_mean,-0.0200368296,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,1.5,buoyancy_mean,-0.0119472547,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,2.5,buoyancy_mean,-0.0114219277,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,3.5,buoyancy_mean,-0.0105751697,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,4.5,buoyancy_mean,-0.00993404561,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,5.5,buoyancy_mean,-0.00941436319,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,6.5,buoyancy_mean,-0.00898104766,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,7.5,buoyancy_mean,-0.00859869388,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,8.5,buoyancy_mean,-0.00826522149,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,9.5,buoyancy_mean,-0.00794915273,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,10.5,buoyancy_mean,-0.0076615368,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,11.5,buoyancy_mean,-0.00738831796,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,12.5,buoyancy_mean,-0.00713057909,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,13.5,buoyancy_mean,-0.00688446243,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,14.5,buoyancy_mean,-0.00665004947,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,15.5,buoyancy_mean,-0.0064224971,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,16.5,buoyancy_mean,-0.00620412454,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,17.5,buoyancy_mean,-0.00599476031,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
