time_s,z_m,variable,value,location,units,window_start_s,window_end_s,source_times_s
32400.0,0.5,buoyancy_mean,-0.0198461525,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,1.5,buoyancy_mean,-0.0131461509,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,2.5,buoyancy_mean,-0.0128272292,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,3.5,buoyancy_mean,-0.0122194118,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,4.5,buoyancy_mean,-0.0117077883,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,5.5,buoyancy_mean,-0.0112655223,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,6.5,buoyancy_mean,-0.0109023699,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,7.5,buoyancy_mean,-0.0105735925,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,8.5,buoyancy_mean,-0.0102827526,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,9.5,buoyancy_mean,-0.0100036089,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,10.5,buoyancy_mean,-0.00974573544,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,11.5,buoyancy_mean,-0.00949686626,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,12.5,buoyancy_mean,-0.00925855734,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,13.5,buoyancy_mean,-0.00902739912,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,14.5,buoyancy_mean,-0.00880445028,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,15.5,buoyancy_mean,-0.00858614058,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,16.5,buoyancy_mean,-0.00837406819,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,17.5,buoyancy_mean,-0.00816826336,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,18.5,buoyancy_mean,-0.00796588673,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,19.5,buoyancy_mean,-0.00776732038,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,20.5,buoyancy_mean,-0.00757271517,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,21.5,buoyancy_mean,-0.00738136563,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,22.5,buoyancy_mean,-0.00719274324,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,23.5,buoyancy_mean,-0.00700510456,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,24.5,buoyancy_mean,-0.00682253507,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,25.5,buoyancy_mean,-0.00663756183,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,26.5,buoyancy_mean,-0.00646413746,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,27.5,buoyancy_mean,-0.00628179638,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,28.5,buoyancy_mean,-0.00610663602,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,29.5,buoyancy_mean,-0.00592873525,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,30.5,buoyancy_mean,-0.00575962465,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,31.5,buoyancy_mean,-0.0055894173,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,32.5,buoyancy_mean,-0.0054222719,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,33.5,buoyancy_mean,-0.00525356946,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,34.5,buoyancy_mean,-0.00508615631,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,35.5,buoyancy_mean,-0.00491847796,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,36.5,buoyancy_mean,-0.00475348765,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,37.5,buoyancy_mean,-0.0045873312,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,38.5,buoyancy_mean,-0.00442534464,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,39.5,buoyancy_mean,-0.00425948016,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
